ticket_id,customer_id,complaint_category,complaint_date,severity
TICKET013243,CUST005303,Loan Application Rejected,2024-06-20,7
TICKET013244,CUST040042,Card Not Working,2025-03-28,10
TICKET013245,CUST072382,ATM Withdrawal Failed,2025-01-02,3
TICKET013246,CUST025199,Delayed Refund,2024-11-01,8
TICKET013247,CUST003080,ATM Withdrawal Failed,2024-11-10,2
TICKET013248,CUST075150,Unauthorized Transaction,2024-08-28,9
TICKET013249,CUST092999,Card Not Working,2025-01-29,7
TICKET013250,CUST088363,Account Locked,2024-09-26,6
TICKET013251,CUST008571,Card Not Working,2025-01-10,5
TICKET013252,CUST016950,Account Locked,2024-08-06,6
TICKET013253,CUST066988,Poor Customer Service,2024-12-01,8
TICKET013254,CUST035733,Loan Application Rejected,2024-08-22,10
TICKET013255,CUST084681,ATM Withdrawal Failed,2025-02-27,6
TICKET013256,CUST029546,Mobile App Issues,2024-06-18,6
TICKET013257,CUST056276,KYC Verification Delay,2024-12-05,9
TICKET013258,CUST085676,Incorrect Charges,2025-01-14,3
TICKET013259,CUST049645,Loan Application Rejected,2024-09-17,4
TICKET013260,CUST089600,Card Not Working,2024-08-28,7
TICKET013261,CUST061385,ATM Withdrawal Failed,2024-05-05,0
TICKET013262,CUST097059,Incorrect Charges,2024-08-27,8
TICKET013263,CUST006275,Account Locked,2024-09-03,4
TICKET013264,CUST028720,Account Locked,2024-11-29,7
TICKET013265,CUST042696,Poor Customer Service,2024-12-08,9
TICKET013266,CUST027860,Incorrect Charges,2025-02-20,6
TICKET013267,CUST070193,KYC Verification Delay,2025-02-05,8
TICKET013268,CUST035570,Poor Customer Service,2024-10-07,6
TICKET013269,CUST042801,Card Not Working,2025-03-22,8
TICKET013270,CUST075759,Unauthorized Transaction,2025-03-07,2
TICKET013271,CUST024284,Unauthorized Transaction,2025-02-18,10
TICKET013272,CUST044423,Incorrect Charges,2025-03-02,2
TICKET013273,CUST041919,ATM Withdrawal Failed,2024-07-02,7
TICKET013274,CUST025075,Account Locked,2024-09-21,9
TICKET013275,CUST072767,Mobile App Issues,2024-12-28,0
TICKET013276,CUST069297,Loan Application Rejected,2024-06-19,10
TICKET013277,CUST008047,Account Locked,2024-10-19,1
TICKET013278,CUST087695,KYC Verification Delay,2024-08-27,4
TICKET013279,CUST089234,ATM Withdrawal Failed,2025-01-08,1
TICKET013280,CUST024887,Incorrect Charges,2024-11-13,5
TICKET013281,CUST060828,Poor Customer Service,2024-09-07,2
TICKET013282,CUST014065,Loan Application Rejected,2024-12-28,2
TICKET013283,CUST055039,Loan Application Rejected,2025-02-08,9
TICKET013284,CUST017627,Mobile App Issues,2024-08-30,3
TICKET013285,CUST075882,Poor Customer Service,2025-04-17,8
TICKET013286,CUST085254,Account Locked,2024-07-17,5
TICKET013287,CUST085715,Unauthorized Transaction,2024-05-27,0
TICKET013288,CUST056278,Poor Customer Service,2024-08-13,5
TICKET013289,CUST074901,Card Not Working,2025-02-08,8
TICKET013290,CUST062161,Card Not Working,2025-03-28,7
TICKET013291,CUST088215,Loan Application Rejected,2025-01-09,8
TICKET013292,CUST069441,ATM Withdrawal Failed,2024-07-19,1
TICKET013293,CUST000564,Card Not Working,2024-08-24,0
TICKET013294,CUST021730,Delayed Refund,2025-01-12,5
TICKET013295,CUST009968,Poor Customer Service,2024-06-27,7
TICKET013296,CUST010361,Delayed Refund,2024-04-27,10
TICKET013297,CUST055010,Unauthorized Transaction,2024-10-19,0
TICKET013298,CUST075279,Mobile App Issues,2024-11-19,7
TICKET013299,CUST065927,Delayed Refund,2024-05-02,5
TICKET013300,CUST091197,Mobile App Issues,2024-07-21,10
TICKET013301,CUST073847,Poor Customer Service,2025-03-18,6
TICKET013302,CUST043992,Unauthorized Transaction,2024-10-27,6
TICKET013303,CUST095929,Poor Customer Service,2024-10-05,7
TICKET013304,CUST085374,Account Locked,2024-07-28,2
TICKET013305,CUST033556,Unauthorized Transaction,2024-09-04,6
TICKET013306,CUST086065,Unauthorized Transaction,2024-10-25,5
TICKET013307,CUST058568,KYC Verification Delay,2025-03-24,6
TICKET013308,CUST093655,Poor Customer Service,2024-10-02,4
TICKET013309,CUST002886,Account Locked,2024-12-04,5
TICKET013310,CUST014797,Loan Application Rejected,2024-07-09,1
TICKET013311,CUST013292,Poor Customer Service,2024-10-28,10
TICKET013312,CUST051247,KYC Verification Delay,2024-10-21,0
TICKET013313,CUST009286,Delayed Refund,2024-12-01,1
TICKET013314,CUST093783,Mobile App Issues,2024-08-12,1
TICKET013315,CUST045129,Incorrect Charges,2024-06-21,5
TICKET013316,CUST082437,Delayed Refund,2024-05-12,0
TICKET013317,CUST022686,KYC Verification Delay,2025-04-12,2
TICKET013318,CUST023859,Card Not Working,2025-03-19,9
TICKET013319,CUST006953,Delayed Refund,2024-06-07,2
TICKET013320,CUST089688,ATM Withdrawal Failed,2024-07-03,7
TICKET013321,CUST046753,Incorrect Charges,2024-11-18,4
TICKET013322,CUST016993,Incorrect Charges,2025-01-02,1
TICKET013323,CUST087497,Account Locked,2024-12-31,10
TICKET013324,CUST029683,Loan Application Rejected,2024-08-10,5
TICKET013325,CUST031516,Unauthorized Transaction,2025-01-21,5
TICKET013326,CUST087105,Delayed Refund,2024-12-17,1
TICKET013327,CUST061896,Unauthorized Transaction,2025-04-15,6
TICKET013328,CUST047633,Delayed Refund,2025-02-20,1
TICKET013329,CUST059271,Delayed Refund,2024-06-05,7
TICKET013330,CUST019162,Card Not Working,2024-12-02,8
TICKET013331,CUST097655,Mobile App Issues,2024-06-06,0
TICKET013332,CUST027149,Account Locked,2024-05-31,9
TICKET013333,CUST049925,Mobile App Issues,2024-12-29,9
TICKET013334,CUST018926,Loan Application Rejected,2025-02-15,7
TICKET013335,CUST044855,Poor Customer Service,2024-07-10,1
TICKET013336,CUST058958,Delayed Refund,2024-06-21,6
TICKET013337,CUST009750,Delayed Refund,2025-03-10,9
TICKET013338,CUST060757,Loan Application Rejected,2025-01-08,0
TICKET013339,CUST033486,Card Not Working,2024-11-01,6
TICKET013340,CUST088465,KYC Verification Delay,2024-07-10,3
TICKET013341,CUST021203,Unauthorized Transaction,2024-10-23,2
TICKET013342,CUST080205,Delayed Refund,2024-11-21,5
TICKET013343,CUST024739,Delayed Refund,2024-09-13,7
TICKET013344,CUST079258,Card Not Working,2025-02-03,0
TICKET013345,CUST045696,Mobile App Issues,2024-08-07,8
TICKET013346,CUST088806,Incorrect Charges,2024-07-30,10
TICKET013347,CUST013003,Incorrect Charges,2024-05-29,3
TICKET013348,CUST082186,Card Not Working,2024-07-05,0
TICKET013349,CUST089642,ATM Withdrawal Failed,2025-03-06,3
TICKET013350,CUST045309,ATM Withdrawal Failed,2024-10-21,7
TICKET013351,CUST033541,ATM Withdrawal Failed,2024-11-05,7
TICKET013352,CUST092872,ATM Withdrawal Failed,2024-09-24,4
TICKET013353,CUST065711,Incorrect Charges,2024-09-09,7
TICKET013354,CUST055189,Account Locked,2024-05-13,3
TICKET013355,CUST035590,Mobile App Issues,2025-02-08,2
TICKET013356,CUST068915,Loan Application Rejected,2024-09-20,10
TICKET013357,CUST033187,Card Not Working,2024-04-26,2
TICKET013358,CUST086394,Incorrect Charges,2025-01-01,5
TICKET013359,CUST020739,KYC Verification Delay,2024-10-20,6
TICKET013360,CUST040921,ATM Withdrawal Failed,2025-04-03,0
TICKET013361,CUST072914,Unauthorized Transaction,2024-09-06,6
TICKET013362,CUST018743,Mobile App Issues,2024-07-30,4
TICKET013363,CUST034703,Card Not Working,2024-11-13,7
TICKET013364,CUST003344,ATM Withdrawal Failed,2025-04-12,10
TICKET013365,CUST023902,Unauthorized Transaction,2024-05-25,7
TICKET013366,CUST045146,Poor Customer Service,2025-01-07,9
TICKET013367,CUST034041,KYC Verification Delay,2025-01-08,2
TICKET013368,CUST014161,Card Not Working,2025-02-14,6
TICKET013369,CUST052441,Account Locked,2024-09-26,0
TICKET013370,CUST001051,Poor Customer Service,2025-03-05,5
TICKET013371,CUST071699,Incorrect Charges,2024-12-10,8
TICKET013372,CUST069271,Delayed Refund,2024-10-16,5
TICKET013373,CUST018749,Card Not Working,2025-03-01,10
TICKET013374,CUST094663,Loan Application Rejected,2025-02-22,7
TICKET013375,CUST093903,Mobile App Issues,2024-07-12,6
TICKET013376,CUST087301,Card Not Working,2025-02-27,6
TICKET013377,CUST082611,Incorrect Charges,2024-10-29,0
TICKET013378,CUST020042,Unauthorized Transaction,2024-07-10,5
TICKET013379,CUST077473,Incorrect Charges,2024-08-17,0
TICKET013380,CUST095770,Mobile App Issues,2024-09-11,5
TICKET013381,CUST075548,Card Not Working,2025-01-24,6
TICKET013382,CUST062010,Poor Customer Service,2025-01-08,1
TICKET013383,CUST056067,Loan Application Rejected,2024-05-03,10
TICKET013384,CUST035750,ATM Withdrawal Failed,2024-06-22,9
TICKET013385,CUST005561,Poor Customer Service,2025-03-22,3
TICKET013386,CUST079375,Delayed Refund,2024-11-23,7
TICKET013387,CUST031602,Loan Application Rejected,2024-08-12,0
TICKET013388,CUST001391,Mobile App Issues,2024-11-07,6
TICKET013389,CUST099368,Poor Customer Service,2024-11-18,9
TICKET013390,CUST085844,Card Not Working,2024-10-27,4
TICKET013391,CUST082052,Delayed Refund,2024-07-07,0
TICKET013392,CUST061632,Poor Customer Service,2024-12-22,5
TICKET013393,CUST074566,KYC Verification Delay,2025-01-06,1
TICKET013394,CUST097245,Loan Application Rejected,2025-03-15,0
TICKET013395,CUST012759,Account Locked,2024-11-10,9
TICKET013396,CUST027379,Poor Customer Service,2024-07-08,10
TICKET013397,CUST045074,KYC Verification Delay,2024-05-04,6
TICKET013398,CUST045317,Delayed Refund,2024-05-05,4
TICKET013399,CUST010442,Delayed Refund,2025-04-06,1
TICKET013400,CUST038631,Card Not Working,2024-11-12,1
TICKET013401,CUST062139,Delayed Refund,2024-10-12,0
TICKET013402,CUST011142,Card Not Working,2025-02-20,4
TICKET013403,CUST055859,Mobile App Issues,2024-08-08,10
TICKET013404,CUST076890,Unauthorized Transaction,2024-11-06,6
TICKET013405,CUST032012,KYC Verification Delay,2024-04-26,9
TICKET013406,CUST040091,ATM Withdrawal Failed,2025-04-06,10
TICKET013407,CUST078795,Mobile App Issues,2024-11-18,8
TICKET013408,CUST092970,Delayed Refund,2024-12-26,6
TICKET013409,CUST042083,Mobile App Issues,2025-01-11,7
TICKET013410,CUST002196,Delayed Refund,2024-08-14,5
TICKET013411,CUST089111,Delayed Refund,2025-02-20,3
TICKET013412,CUST026713,Mobile App Issues,2025-03-22,7
TICKET013413,CUST003943,Mobile App Issues,2024-05-08,0
TICKET013414,CUST045261,Incorrect Charges,2025-02-03,9
TICKET013415,CUST058349,Delayed Refund,2025-02-06,4
TICKET013416,CUST030253,Account Locked,2024-05-31,9
TICKET013417,CUST075176,ATM Withdrawal Failed,2024-08-20,7
TICKET013418,CUST036804,Delayed Refund,2024-05-23,7
TICKET013419,CUST001126,KYC Verification Delay,2024-11-16,3
TICKET013420,CUST039946,ATM Withdrawal Failed,2025-01-17,5
TICKET013421,CUST032705,Account Locked,2024-05-28,5
TICKET013422,CUST001718,Mobile App Issues,2024-06-16,9
TICKET013423,CUST016835,Unauthorized Transaction,2024-10-17,8
TICKET013424,CUST087609,Poor Customer Service,2025-02-02,6
TICKET013425,CUST005106,Loan Application Rejected,2024-08-14,3
TICKET013426,CUST049368,KYC Verification Delay,2025-02-24,8
TICKET013427,CUST028312,Poor Customer Service,2024-06-06,4
TICKET013428,CUST024016,Loan Application Rejected,2024-12-24,8
TICKET013429,CUST010231,Poor Customer Service,2024-06-19,3
TICKET013430,CUST052823,ATM Withdrawal Failed,2024-06-23,7
TICKET013431,CUST082099,Delayed Refund,2025-03-20,9
TICKET013432,CUST043574,Delayed Refund,2024-05-09,8
TICKET013433,CUST094683,Mobile App Issues,2025-04-23,9
TICKET013434,CUST000721,Delayed Refund,2024-11-26,3
TICKET013435,CUST053837,ATM Withdrawal Failed,2024-06-23,2
TICKET013436,CUST028897,Delayed Refund,2025-04-05,4
TICKET013437,CUST059499,Card Not Working,2025-03-13,4
TICKET013438,CUST000659,Account Locked,2024-05-04,10
TICKET013439,CUST064079,Delayed Refund,2025-02-13,8
TICKET013440,CUST007870,Unauthorized Transaction,2024-12-20,9
TICKET013441,CUST043436,Mobile App Issues,2025-02-14,0
TICKET013442,CUST085752,Loan Application Rejected,2024-09-06,2
TICKET013443,CUST038968,Card Not Working,2024-10-30,5
TICKET013444,CUST045578,KYC Verification Delay,2025-03-11,9
TICKET013445,CUST037029,Account Locked,2024-11-16,3
TICKET013446,CUST074148,Incorrect Charges,2025-03-03,2
TICKET013447,CUST005105,Incorrect Charges,2025-01-28,9
TICKET013448,CUST026767,Poor Customer Service,2024-10-25,8
TICKET013449,CUST016063,Loan Application Rejected,2024-07-01,1
TICKET013450,CUST011762,Card Not Working,2024-05-28,6
TICKET013451,CUST033130,Card Not Working,2025-04-23,10
TICKET013452,CUST049464,Incorrect Charges,2024-10-26,10
TICKET013453,CUST040696,KYC Verification Delay,2024-11-03,2
TICKET013454,CUST007503,Loan Application Rejected,2024-08-15,1
TICKET013455,CUST036691,ATM Withdrawal Failed,2025-04-19,2
TICKET013456,CUST018502,Mobile App Issues,2024-12-03,7
TICKET013457,CUST087624,Card Not Working,2024-07-25,9
TICKET013458,CUST080173,Delayed Refund,2024-06-04,8
TICKET013459,CUST035184,Account Locked,2024-12-16,6
TICKET013460,CUST043301,Unauthorized Transaction,2025-02-04,7
TICKET013461,CUST055329,Delayed Refund,2025-02-20,4
TICKET013462,CUST048222,Delayed Refund,2024-08-14,5
TICKET013463,CUST046756,Incorrect Charges,2024-09-06,9
TICKET013464,CUST012613,Loan Application Rejected,2024-09-26,5
TICKET013465,CUST078445,Card Not Working,2024-04-25,0
TICKET013466,CUST058920,Loan Application Rejected,2024-07-31,5
TICKET013467,CUST063512,Poor Customer Service,2024-09-18,8
TICKET013468,CUST039251,Loan Application Rejected,2024-10-25,0
TICKET013469,CUST022513,Delayed Refund,2025-02-12,4
TICKET013470,CUST051620,Poor Customer Service,2024-11-18,7
TICKET013471,CUST099047,Loan Application Rejected,2025-03-19,3
TICKET013472,CUST063308,Loan Application Rejected,2024-12-17,9
TICKET013473,CUST030923,Incorrect Charges,2024-05-11,2
TICKET013474,CUST074780,KYC Verification Delay,2024-07-16,6
TICKET013475,CUST082468,Mobile App Issues,2025-01-03,5
TICKET013476,CUST045666,KYC Verification Delay,2024-09-20,8
TICKET013477,CUST046149,Account Locked,2025-02-16,0
TICKET013478,CUST068377,Delayed Refund,2024-06-20,1
TICKET013479,CUST009644,KYC Verification Delay,2024-11-07,5
TICKET013480,CUST003731,Card Not Working,2024-08-02,3
TICKET013481,CUST084981,Card Not Working,2024-08-15,1
TICKET013482,CUST070511,Account Locked,2024-09-21,10
TICKET013483,CUST002664,Poor Customer Service,2024-09-02,0
TICKET013484,CUST034201,Mobile App Issues,2025-01-04,9
TICKET013485,CUST056550,Delayed Refund,2025-02-02,7
TICKET013486,CUST012358,Poor Customer Service,2025-01-07,8
TICKET013487,CUST034255,Incorrect Charges,2024-07-01,4
TICKET013488,CUST041366,Account Locked,2024-06-09,1
TICKET013489,CUST030364,Incorrect Charges,2024-10-27,0
TICKET013490,CUST017499,Mobile App Issues,2024-06-13,7
TICKET013491,CUST009338,Mobile App Issues,2024-10-03,8
TICKET013492,CUST011602,Poor Customer Service,2024-12-03,2
TICKET013493,CUST005434,Incorrect Charges,2024-07-02,6
TICKET013494,CUST011771,Unauthorized Transaction,2024-04-25,5
TICKET013495,CUST019320,Poor Customer Service,2024-05-02,8
TICKET013496,CUST008014,Delayed Refund,2024-12-27,3
TICKET013497,CUST014155,Poor Customer Service,2025-03-12,8
TICKET013498,CUST066712,Loan Application Rejected,2024-09-22,0
TICKET013499,CUST075248,Poor Customer Service,2024-07-30,8
TICKET013500,CUST057001,Unauthorized Transaction,2024-07-25,3
TICKET013501,CUST034699,Account Locked,2025-02-10,0
TICKET013502,CUST078291,Poor Customer Service,2024-06-26,9
TICKET013503,CUST060950,Account Locked,2025-02-02,4
TICKET013504,CUST005969,Incorrect Charges,2024-12-09,9
TICKET013505,CUST008953,Card Not Working,2024-07-11,0
TICKET013506,CUST034754,Loan Application Rejected,2024-11-17,1
TICKET013507,CUST046029,KYC Verification Delay,2024-12-15,0
TICKET013508,CUST016917,Poor Customer Service,2024-06-25,2
TICKET013509,CUST052101,ATM Withdrawal Failed,2024-04-25,10
TICKET013510,CUST011219,KYC Verification Delay,2025-04-03,1
TICKET013511,CUST003923,Loan Application Rejected,2024-06-27,6
TICKET013512,CUST010804,Incorrect Charges,2024-06-08,9
TICKET013513,CUST081413,Account Locked,2024-12-31,9
TICKET013514,CUST068343,Poor Customer Service,2024-05-07,6
TICKET013515,CUST052608,Mobile App Issues,2024-05-11,3
TICKET013516,CUST008297,Loan Application Rejected,2024-11-12,0
TICKET013517,CUST069700,Account Locked,2024-05-16,4
TICKET013518,CUST089730,Account Locked,2025-02-16,9
TICKET013519,CUST035676,Card Not Working,2024-12-24,2
TICKET013520,CUST027739,ATM Withdrawal Failed,2025-04-17,1
TICKET013521,CUST054175,ATM Withdrawal Failed,2025-04-23,0
TICKET013522,CUST061674,Card Not Working,2024-11-09,5
TICKET013523,CUST075036,Account Locked,2024-07-17,4
TICKET013524,CUST094988,Delayed Refund,2024-06-10,7
TICKET013525,CUST029549,Poor Customer Service,2024-05-12,6
TICKET013526,CUST042509,Account Locked,2024-04-26,1
TICKET013527,CUST096115,Card Not Working,2024-10-07,9
TICKET013528,CUST003739,KYC Verification Delay,2025-03-14,7
TICKET013529,CUST007174,Account Locked,2025-04-16,0
TICKET013530,CUST084155,Account Locked,2024-05-08,4
TICKET013531,CUST046859,Unauthorized Transaction,2024-06-13,0
TICKET013532,CUST091560,ATM Withdrawal Failed,2024-10-09,10
TICKET013533,CUST069605,Incorrect Charges,2024-08-18,10
TICKET013534,CUST024059,Mobile App Issues,2024-06-02,6
TICKET013535,CUST091997,Loan Application Rejected,2025-01-02,0
TICKET013536,CUST084027,ATM Withdrawal Failed,2024-05-19,9
TICKET013537,CUST029290,KYC Verification Delay,2024-06-04,6
TICKET013538,CUST058298,Card Not Working,2024-05-05,1
TICKET013539,CUST078488,ATM Withdrawal Failed,2024-05-15,2
TICKET013540,CUST058140,Delayed Refund,2024-06-30,10
TICKET013541,CUST065726,KYC Verification Delay,2024-09-08,9
TICKET013542,CUST042293,Unauthorized Transaction,2024-07-04,1
TICKET013543,CUST033225,Unauthorized Transaction,2024-10-30,0
TICKET013544,CUST033758,Account Locked,2024-04-30,0
TICKET013545,CUST077130,Card Not Working,2024-08-19,10
TICKET013546,CUST069982,Poor Customer Service,2024-11-08,10
TICKET013547,CUST026602,Card Not Working,2024-08-09,4
TICKET013548,CUST060981,Loan Application Rejected,2025-01-17,7
TICKET013549,CUST003215,Poor Customer Service,2024-05-07,5
TICKET013550,CUST040472,Unauthorized Transaction,2025-03-25,4
TICKET013551,CUST045152,KYC Verification Delay,2024-09-11,3
TICKET013552,CUST097822,Loan Application Rejected,2025-02-06,5
TICKET013553,CUST077259,Unauthorized Transaction,2024-09-26,2
TICKET013554,CUST090337,Mobile App Issues,2024-06-03,2
TICKET013555,CUST063024,Card Not Working,2024-06-09,6
TICKET013556,CUST010993,KYC Verification Delay,2024-07-29,4
TICKET013557,CUST082389,Account Locked,2024-08-26,4
TICKET013558,CUST046807,ATM Withdrawal Failed,2025-03-09,2
TICKET013559,CUST060402,Loan Application Rejected,2024-05-22,9
TICKET013560,CUST099327,KYC Verification Delay,2024-06-03,5
TICKET013561,CUST098740,Card Not Working,2025-03-15,6
TICKET013562,CUST016543,Loan Application Rejected,2024-08-24,9
TICKET013563,CUST017421,Unauthorized Transaction,2025-02-12,8
TICKET013564,CUST073516,KYC Verification Delay,2024-06-17,10
TICKET013565,CUST023179,Loan Application Rejected,2025-02-08,6
TICKET013566,CUST010301,Account Locked,2025-01-07,4
TICKET013567,CUST083447,Unauthorized Transaction,2024-09-15,6
TICKET013568,CUST091849,Account Locked,2024-10-20,2
TICKET013569,CUST054081,Loan Application Rejected,2024-08-22,8
TICKET013570,CUST087892,ATM Withdrawal Failed,2024-11-30,9
TICKET013571,CUST029037,Card Not Working,2025-02-02,1
TICKET013572,CUST028646,Unauthorized Transaction,2024-09-07,8
TICKET013573,CUST014152,Incorrect Charges,2024-07-19,9
TICKET013574,CUST048712,KYC Verification Delay,2024-10-20,10
TICKET013575,CUST086835,Delayed Refund,2024-08-14,7
TICKET013576,CUST019854,ATM Withdrawal Failed,2024-05-15,5
TICKET013577,CUST089110,Delayed Refund,2024-07-23,4
TICKET013578,CUST062474,Mobile App Issues,2024-07-04,6
TICKET013579,CUST063200,Delayed Refund,2024-08-10,4
TICKET013580,CUST093198,Loan Application Rejected,2024-12-31,5
TICKET013581,CUST085014,Delayed Refund,2024-08-27,3
TICKET013582,CUST076212,KYC Verification Delay,2024-12-06,3
TICKET013583,CUST021286,Account Locked,2024-09-15,4
TICKET013584,CUST060638,Poor Customer Service,2024-05-06,0
